contigName	contigLen	totalAvgDepth	idba_ud_perc100_sorted.bam	idba_ud_perc100_sorted.bam-var
contig-100_30695	449	1.99666	1.99666	0.345625
contig-100_30696	449	1.48161	1.48161	0.250499
contig-100_30697	449	2.13043	2.13043	0.610446
contig-100_30698	449	259.197	259.197	4997.02
contig-100_30699	449	2.6689	2.6689	1.18195
contig-100_30700	449	1.34783	1.34783	0.227604
contig-100_30701	449	2.70234	2.70234	0.451371
contig-100_30702	449	1.40803	1.40803	0.799399
contig-100_30703	449	2.00334	2.00334	0.332202
contig-100_30704	449	1.13378	1.13378	0.116272
contig-100_30705	449	2.89967	2.89967	0.694599
contig-100_30706	449	2.53846	2.53846	0.591638
contig-100_30707	449	2.22408	2.22408	1.22814
contig-100_30708	449	1.41472	1.41472	0.397905
contig-100_30709	449	1.98328	1.98328	0.352068
contig-100_30710	449	2	2	1.67114
contig-100_30711	449	0.585284	0.585284	0.243541
contig-100_30712	449	2.78595	2.78595	1.19564
contig-100_30713	449	2.75585	2.75585	1.31939
contig-100_30714	449	1.39465	1.39465	0.628964
contig-100_30715	449	1.94314	1.94314	1.81891
contig-100_30716	449	1.61873	1.61873	0.411194
contig-100_30717	449	175.438	175.438	2272.78
contig-100_30718	449	3140.77	3140.77	3.43012e+06
contig-100_30719	449	2.94649	2.94649	0.641424
contig-100_30720	449	2.75251	2.75251	0.555992
contig-100_30721	449	1.29097	1.29097	0.206999
contig-100_30722	449	5.63545	5.63545	3.02438
contig-100_30723	449	1.86288	1.86288	0.434153
contig-100_30724	449	1.63545	1.63545	0.239142
contig-100_30725	449	0.585284	0.585284	0.243541
contig-100_30726	449	1.4214	1.4214	0.325178
contig-100_30727	449	2.65217	2.65217	0.77123
contig-100_30728	449	2.46488	2.46488	0.565035
contig-100_30729	449	3.06689	3.06689	1.08947
contig-100_30730	449	2.19064	2.19064	0.597765
contig-100_30731	449	1.17057	1.17057	0.14195
contig-100_30732	449	997.545	997.545	73827.3
contig-100_30733	449	0.83612	0.83612	0.137484
contig-100_30734	449	0.83612	0.83612	0.137484
contig-100_30735	449	1.35117	1.35117	0.228614
contig-100_30736	449	0	0	0
contig-100_30737	449	0.58194	0.58194	0.244102
contig-100_30738	449	1.57191	1.57191	0.655047
contig-100_30739	449	1.20067	1.20067	0.932752
contig-100_30740	449	3.23411	3.23411	2.33427
contig-100_30741	449	3.02676	3.02676	0.999282
contig-100_30742	449	2.07023	2.07023	1.05881
contig-100_30743	449	2.75251	2.75251	0.998946
contig-100_30744	449	1.3311	1.3311	0.222217
contig-100_30745	449	1.61538	1.61538	0.492514
contig-100_30746	449	2.14381	2.14381	0.499382
contig-100_30747	449	2.1204	2.1204	0.535791
contig-100_30748	449	2.5786	2.5786	0.546656
contig-100_30749	449	1.98328	1.98328	0.734616
contig-100_30750	449	1.30769	1.30769	0.213732
contig-100_30751	449	1.45819	1.45819	0.343045
contig-100_30752	449	0	0	0
contig-100_30753	449	2.68896	2.68896	0.617697
contig-100_30754	449	2.56856	2.56856	0.561558
contig-100_30755	449	3.06689	3.06689	1.03578
contig-100_30756	449	2.68562	2.68562	0.699491
contig-100_30757	449	2.2107	2.2107	1.00579
contig-100_30758	449	2.04682	2.04682	0.944112
contig-100_30759	449	1.16722	1.16722	0.139728
contig-100_30760	449	2.46823	2.46823	0.699491
contig-100_30761	449	3.301	3.301	0.956075
contig-100_30762	449	2.77592	2.77592	2.67779
contig-100_30763	449	1.2408	1.2408	0.183431
contig-100_30764	449	1.16388	1.16388	0.137482
contig-100_30765	449	1.33779	1.33779	0.22444
contig-100_30766	449	0.585284	0.585284	0.243541
contig-100_30767	449	968.328	968.328	69281.7
contig-100_30768	449	1.91973	1.91973	0.423066
contig-100_30769	448	2.07047	2.07047	0.388957
contig-100_30770	448	0.583893	0.583893	0.24378
contig-100_30771	448	2	2	0.323232
contig-100_30772	448	0.781879	0.781879	0.171119
contig-100_30773	448	322.46	322.46	7713.41
contig-100_30774	448	2.02349	2.02349	0.548267
contig-100_30775	448	1.66779	1.66779	0.491956
contig-100_30776	448	2.19128	2.19128	0.687198
contig-100_30777	448	3.55705	3.55705	1.65498
contig-100_30778	448	2.22148	2.22148	0.711724
contig-100_30779	448	2.06376	2.06376	0.383127
contig-100_30780	448	1.2953	1.2953	0.2088
contig-100_30781	448	2.12416	2.12416	1.28756
contig-100_30782	448	1.55705	1.55705	0.247577
contig-100_30783	448	2.25503	2.25503	0.567738
contig-100_30784	448	1.17114	1.17114	0.142329
contig-100_30785	448	18.9128	18.9128	40.8947
contig-100_30786	448	0.620805	0.620805	0.236198
contig-100_30787	448	1.42953	1.42953	0.697038
contig-100_30788	448	2.25839	2.25839	0.515502
contig-100_30789	448	1.61409	1.61409	0.31859
contig-100_30790	448	2.08725	2.08725	1.56812
contig-100_30791	448	1.99664	1.99664	0.333322
contig-100_30792	448	2.2047	2.2047	0.587586
contig-100_30793	448	1.41946	1.41946	0.439619
contig-100_30794	448	367.087	367.087	12738.3
contig-100_30795	448	2.04362	2.04362	1.49641
contig-100_30796	448	2.76174	2.76174	0.922841
contig-100_30797	448	1.31879	1.31879	0.217894
contig-100_30798	448	2.51342	2.51342	1.01834
contig-100_30799	448	0.573825	0.573825	0.245374
contig-100_30800	448	4.27852	4.27852	1.59556
contig-100_30801	448	2.0302	2.0302	0.487301
contig-100_30802	448	0.687919	0.687919	0.215408
contig-100_30803	448	2.00336	2.00336	0.333321
contig-100_30804	448	1.77517	1.77517	0.518304
contig-100_30805	448	30.1913	30.1913	151.994
contig-100_30806	448	1.5906	1.5906	0.471561
contig-100_30807	448	0.583893	0.583893	0.24378
contig-100_30808	448	1.50671	1.50671	0.439348
contig-100_30809	448	0.657718	0.657718	0.225883
contig-100_30810	448	1.25839	1.25839	0.192269
contig-100_30811	448	1.61745	1.61745	0.499627
contig-100_30812	448	4.42617	4.42617	2.14436
contig-100_30813	448	0.704698	0.704698	0.2088
contig-100_30814	448	1.41275	1.41275	0.552968
contig-100_30815	448	2.19799	2.19799	0.482555
contig-100_30816	448	2.07718	2.07718	1.27012
contig-100_30817	448	2.15772	2.15772	1.28481
contig-100_30818	448	0	0	0
contig-100_30819	448	2.66443	2.66443	0.600819
contig-100_30820	448	0.557047	0.557047	0.247577
contig-100_30821	448	2.70134	2.70134	0.950911
contig-100_30822	448	1.97315	1.97315	0.787159
contig-100_30823	448	0.587248	0.587248	0.243204
contig-100_30824	448	4.23154	4.23154	1.74082
contig-100_30825	448	1.29195	1.29195	0.207409
contig-100_30826	448	2.86577	2.86577	0.816938
contig-100_30827	448	1.94966	1.94966	0.573216
contig-100_30828	448	0.838926	0.838926	0.135584
contig-100_30829	448	1.49329	1.49329	0.385476
contig-100_30830	448	2.59732	2.59732	1.00228
contig-100_30831	448	177.591	177.591	2366.25
contig-100_30832	448	4.54698	4.54698	1.75705
contig-100_30833	448	1.16779	1.16779	0.140104
contig-100_30834	448	1.29866	1.29866	0.775824
contig-100_30835	448	2.6443	2.6443	0.660927
contig-100_30836	448	172.933	172.933	4678.57
contig-100_30837	448	1.1745	1.1745	0.144533
contig-100_30838	448	1.38255	1.38255	0.647775
contig-100_30839	448	3.14765	3.14765	0.994963
contig-100_30840	448	253.523	253.523	4838.53
contig-100_30841	448	2.95302	2.95302	1.06176
contig-100_30842	448	3.65101	3.65101	1.31214
contig-100_30843	448	1.1745	1.1745	0.144533
contig-100_30844	448	1.5302	1.5302	0.721308
contig-100_30845	448	2.74161	2.74161	0.791597
contig-100_30846	448	4.92953	4.92953	2.4563
contig-100_30847	448	0	0	0
contig-100_30848	448	0.838926	0.838926	0.135584
contig-100_30849	448	0.654362	0.654362	0.226934
contig-100_30850	448	1.34564	1.34564	0.711782
contig-100_30851	448	2.17785	2.17785	0.469945
contig-100_30852	448	1.99664	1.99664	0.34679
contig-100_30853	448	2.89597	2.89597	1.04975
contig-100_30854	448	1.15436	1.15436	0.965988
contig-100_30855	448	1.36242	1.36242	0.770568
contig-100_30856	448	3.96644	3.96644	1.50056
contig-100_30857	447	7.97306	7.97306	28.2898
contig-100_30858	447	2.90236	2.90236	0.770841
contig-100_30859	447	4.23906	4.23906	3.86494
contig-100_30860	447	0.828283	0.828283	0.142712
contig-100_30861	447	2.78451	2.78451	0.912874
contig-100_30862	447	0	0	0
contig-100_30863	447	1.23906	1.23906	0.182523
contig-100_30864	447	4.25253	4.25253	1.8921
contig-100_30865	447	2.25253	2.25253	0.844798
contig-100_30866	447	1.37037	1.37037	0.233984
contig-100_30867	447	0.821549	0.821549	0.147102
contig-100_30868	447	0	0	0
contig-100_30869	447	1.25253	1.25253	0.865067
contig-100_30870	447	2.64646	2.64646	1.06716
contig-100_30871	447	1.98317	1.98317	0.496337
contig-100_30872	447	0.585859	0.585859	0.243449
contig-100_30873	447	1.43098	1.43098	0.246064
contig-100_30874	447	1.43098	1.43098	0.509577
contig-100_30875	447	1.82492	1.82492	0.523296
contig-100_30876	447	1.42424	1.42424	0.576168
contig-100_30877	447	1.44781	1.44781	0.248112
contig-100_30878	447	0.794613	0.794613	0.163754
contig-100_30879	447	1.51178	1.51178	0.250705
contig-100_30880	447	2.77778	2.77778	0.653153
contig-100_30881	447	0.606061	0.606061	0.239559
contig-100_30882	447	0.828283	0.828283	0.142712
contig-100_30883	447	1.55556	1.55556	0.247748
contig-100_30884	447	2.25589	2.25589	0.508622
contig-100_30885	447	0	0	0
contig-100_30886	447	1.93603	1.93603	0.418191
contig-100_30887	447	2.72727	2.72727	0.61118
contig-100_30888	447	0.83165	0.83165	0.140481
contig-100_30889	447	1.43098	1.43098	0.435255
contig-100_30890	447	1.3064	1.3064	0.780799
contig-100_30891	447	0.659933	0.659933	0.22518
contig-100_30892	447	2.90236	2.90236	0.838407
contig-100_30893	447	2.00673	2.00673	1.59455
contig-100_30894	447	2.73401	2.73401	0.770226
contig-100_30895	447	3.59933	3.59933	1.295
contig-100_30896	447	0.582492	0.582492	0.244017
contig-100_30897	447	0	0	0
contig-100_30898	447	0	0	0
contig-100_30899	447	3.53872	3.53872	0.93853
contig-100_30900	447	1.99327	1.99327	0.412117
contig-100_30901	447	0	0	0
contig-100_30902	447	2.3266	2.3266	0.545001
contig-100_30903	447	1.87542	1.87542	1.93375
contig-100_30904	447	161.859	161.859	1900.2
contig-100_30905	447	2.23232	2.23232	0.699221
contig-100_30906	447	0.818182	0.818182	0.149263
contig-100_30907	447	2.14478	2.14478	0.651265
contig-100_30908	447	3.55219	3.55219	1.07243
contig-100_30909	447	1.42761	1.42761	0.488829
contig-100_30910	447	1.54882	1.54882	0.248454
contig-100_30911	447	1.17172	1.17172	0.142711
contig-100_30912	447	2.50842	2.50842	1.18996
contig-100_30913	447	2.0202	2.0202	0.337427
contig-100_30914	447	3.49495	3.49495	1.07514
contig-100_30915	447	2.93266	2.93266	0.738694
contig-100_30916	447	2.79461	2.79461	0.79889
contig-100_30917	447	0	0	0
contig-100_30918	447	2.47138	2.47138	0.662185
contig-100_30919	447	2.00673	2.00673	0.324279
contig-100_30920	447	3.75084	3.75084	1.16744
contig-100_30921	447	2.633	2.633	0.881744
contig-100_30922	447	177.131	177.131	2298.62
contig-100_30923	447	0.723906	0.723906	0.200542
contig-100_30924	447	1.26599	1.26599	0.1959
contig-100_30925	447	0.771044	0.771044	0.177132
contig-100_30926	447	1.93266	1.93266	0.414368
contig-100_30927	447	0	0	0
contig-100_30928	447	5.03367	5.03367	1.89751
contig-100_30929	447	2.0202	2.0202	0.337428
contig-100_30930	447	1.67677	1.67677	0.341112
contig-100_30931	447	2.32997	2.32997	0.552916
contig-100_30932	447	0	0	0
contig-100_30933	447	1.63636	1.63636	0.488945
contig-100_30934	447	2.15825	2.15825	0.451222
contig-100_30935	447	3.35354	3.35354	1.01986
contig-100_30936	447	2.68687	2.68687	1.0131
contig-100_30937	447	0.585859	0.585859	0.243448
contig-100_30938	447	2.92929	2.92929	0.579443
contig-100_30939	447	0.589226	0.589226	0.242856
contig-100_30940	447	0.579125	0.579125	0.244563
contig-100_30941	447	0.841751	0.841751	0.133657
contig-100_30942	447	1.33333	1.33333	0.222973
contig-100_30943	447	5.85859	5.85859	2.95966
contig-100_30944	447	1.96633	1.96633	0.289403
contig-100_30945	447	2.06397	2.06397	0.51954
contig-100_30946	447	0.646465	0.646465	0.22932
contig-100_30947	447	1.82155	1.82155	0.552507
contig-100_30948	447	4.3569	4.3569	1.50057
contig-100_30949	446	3.43919	3.43919	0.931882
contig-100_30950	446	1.86486	1.86486	0.483372
contig-100_30951	446	1.44932	1.44932	0.248271
contig-100_30952	446	1.43581	1.43581	0.287392
contig-100_30953	446	2.68581	2.68581	0.582306
contig-100_30954	446	1.43243	1.43243	0.77508
contig-100_30955	446	11.2838	11.2838	57.1801
contig-100_30956	446	1.29054	1.29054	0.206826
contig-100_30957	446	1.96622	1.96622	0.405636
contig-100_30958	446	159.311	159.311	1824.87
contig-100_30959	446	3.23649	3.23649	1.09643
contig-100_30960	446	0	0	0
contig-100_30961	446	1.97635	1.97635	0.38249
contig-100_30962	446	0.807432	0.807432	0.156013
contig-100_30963	446	1.16892	1.16892	0.906965
contig-100_30964	446	0.787162	0.787162	0.168106
contig-100_30965	446	0.584459	0.584459	0.24369
contig-100_30966	446	5.43581	5.43581	3.61622
contig-100_30967	446	2.11486	2.11486	0.413879
contig-100_30968	446	2.28716	2.28716	0.618951
contig-100_30969	446	2.13851	2.13851	1.44177
contig-100_30970	446	1.4223	1.4223	0.380382
contig-100_30971	446	1.39527	1.39527	0.626279
contig-100_30972	446	1.17905	1.17905	0.147491
contig-100_30973	446	2.05743	2.05743	0.366181
contig-100_30974	446	1.18243	1.18243	0.149657
contig-100_30975	446	1.48311	1.48311	0.250561
contig-100_30976	446	1.95608	1.95608	0.516706
contig-100_30977	446	3.05068	3.05068	0.909286
contig-100_30978	446	2.69257	2.69257	0.566181
contig-100_30979	446	2.70608	2.70608	0.709931
contig-100_30980	446	1.42568	1.42568	0.577508
contig-100_30981	446	1.625	1.625	0.235169
contig-100_30982	446	4.97973	4.97973	1.81654
contig-100_30983	446	1.98311	1.98311	0.423442
contig-100_30984	446	3.48986	3.48986	1.2677
contig-100_30985	446	0.638514	0.638514	0.231596
contig-100_30986	446	689.605	689.605	34343.8
contig-100_30987	446	2.12838	2.12838	0.45126
contig-100_30988	446	2.40878	2.40878	0.866228
contig-100_30989	446	2.13514	2.13514	0.435915
contig-100_30990	446	1.24662	1.24662	0.186429
contig-100_30991	446	3.59459	3.59459	1.65204
contig-100_30992	446	1.17568	1.17568	0.145304
contig-100_30993	446	1.43243	1.43243	0.375081
contig-100_30994	446	2.46622	2.46622	0.609026
contig-100_30995	446	35.6622	35.6622	134.814
contig-100_30996	446	1.98986	1.98986	0.552439
contig-100_30997	446	0.584459	0.584459	0.24369
contig-100_30998	446	0.814189	0.814189	0.151798
contig-100_30999	446	2.82432	2.82432	2.50463
contig-100_31000	446	1.43581	1.43581	0.429763
contig-100_31001	446	1.4223	1.4223	0.244789
contig-100_31002	446	0.739865	0.739865	0.193117
contig-100_31003	446	0.837838	0.837838	0.136326
contig-100_31004	446	5820.73	5820.73	3.93757e+06
contig-100_31005	446	663.152	663.152	31487.5
contig-100_31006	446	2.28041	2.28041	0.514326
contig-100_31007	446	2.15203	2.15203	0.447994
contig-100_31008	446	3.05068	3.05068	0.977081
contig-100_31009	446	1.48649	1.48649	0.250664
contig-100_31010	446	1.97297	1.97297	0.372148
contig-100_31011	446	758.888	758.888	42181.6
contig-100_31012	446	1.58446	1.58446	0.453861
contig-100_31013	446	2.67568	2.67568	1.44023
contig-100_31014	446	5.35473	5.35473	3.64662
contig-100_31015	446	2.20608	2.20608	0.537047
contig-100_31016	446	0	0	0
contig-100_31017	446	168.061	168.061	2039.48
contig-100_31018	446	1.47297	1.47297	0.487401
contig-100_31019	446	2.03378	2.03378	0.344618
contig-100_31020	446	0.581081	0.581081	0.24425
contig-100_31021	446	2.87838	2.87838	1.08346
contig-100_31022	446	2.29392	2.29392	0.953997
contig-100_31023	446	1.60135	1.60135	0.281218
contig-100_31024	446	2.0777	2.0777	1.53632
contig-100_31025	446	8.61149	8.61149	6.51634
contig-100_31026	446	1.39865	1.39865	0.24054
contig-100_31027	446	2.89189	2.89189	0.930647
contig-100_31028	446	1.18243	1.18243	0.149657
contig-100_31029	446	1.42568	1.42568	0.577508
contig-100_31030	446	2.40878	2.40878	0.6086
contig-100_31031	446	2.23311	2.23311	1.08785
contig-100_31032	446	1.375	1.375	0.235169
contig-100_31033	446	2.10811	2.10811	1.18827
contig-100_31034	446	0.787162	0.787162	0.168106
contig-100_31035	446	4.36149	4.36149	1.85872
contig-100_31036	446	2.05068	2.05068	0.380474
contig-100_31037	446	1.35135	1.35135	0.228677
contig-100_31038	446	0.844595	0.844595	0.1317
contig-100_31039	446	1.63514	1.63514	0.591851
contig-100_31040	446	2.76689	2.76689	0.748864
contig-100_31041	446	2.27027	2.27027	0.841958
contig-100_31042	446	1.17905	1.17905	0.967829
contig-100_31043	445	1.44068	1.44068	0.49902
contig-100_31044	445	4.25424	4.25424	1.45555
contig-100_31045	445	3.49492	3.49492	1.35967
contig-100_31046	445	2.8	2.8	0.561905
contig-100_31047	445	2.91864	2.91864	0.81649
contig-100_31048	445	0.59322	0.59322	0.24213
contig-100_31049	445	1.99661	1.99661	1.69727
contig-100_31050	445	149.807	149.807	1707.09
contig-100_31051	445	2.73559	2.73559	0.616925
contig-100_31052	445	2.0983	2.0983	1.36105
contig-100_31053	445	3.13559	3.13559	1.01556
contig-100_31054	445	1.44068	1.44068	0.410586
contig-100_31055	445	2.25085	2.25085	0.521896
contig-100_31056	445	1.99322	1.99322	0.523763
contig-100_31057	445	1.69153	1.69153	0.452137
contig-100_31058	445	312.905	312.905	7145.18
contig-100_31059	445	0.847458	0.847458	0.129713
contig-100_31060	445	2.56271	2.56271	1.11085
contig-100_31061	445	1.26441	1.26441	0.195158
contig-100_31062	445	2.14237	2.14237	0.462655
contig-100_31063	445	2.68814	2.68814	0.922819
contig-100_31064	445	0	0	0
contig-100_31065	445	2.18983	2.18983	0.460441
contig-100_31066	445	2.6339	2.6339	0.85871
contig-100_31067	445	2.05424	2.05424	1.6161
contig-100_31068	445	1.69153	1.69153	0.370506
contig-100_31069	445	1.87119	1.87119	0.636409
contig-100_31070	445	1.18644	1.18644	0.152196
contig-100_31071	445	0.589831	0.589831	0.242754
contig-100_31072	445	2.85424	2.85424	0.934464
contig-100_31073	445	0.589831	0.589831	0.242753
contig-100_31074	445	1.40678	1.40678	0.262538
contig-100_31075	445	1.97966	1.97966	0.509788
contig-100_31076	445	4.30847	4.30847	2.05078
contig-100_31077	445	2.28814	2.28814	0.55275
contig-100_31078	445	2.20339	2.20339	0.842846
contig-100_31079	445	1.96271	1.96271	0.38976
contig-100_31080	445	2.31186	2.31186	0.52826
contig-100_31081	445	0.742373	0.742373	0.191906
contig-100_31082	445	0.572881	0.572881	0.245521
contig-100_31083	445	0.705085	0.705085	0.208648
contig-100_31084	445	637.966	637.966	29350.9
contig-100_31085	445	1.18305	1.18305	0.150052
contig-100_31086	445	1.26441	1.26441	0.786992
contig-100_31087	445	1.28814	1.28814	0.892885
contig-100_31088	445	0.847458	0.847458	0.129713
contig-100_31089	445	2.87797	2.87797	0.835397
contig-100_31090	445	42.7661	42.7661	159.935
contig-100_31091	445	1.62034	1.62034	0.583258
contig-100_31092	445	1.4678	1.4678	0.24981
contig-100_31093	445	2.09492	2.09492	0.780077
contig-100_31094	445	1.98305	1.98305	1.67658
contig-100_31095	445	7.82712	7.82712	5.66049
contig-100_31096	445	1.29153	1.29153	0.207241
contig-100_31097	445	2.6678	2.6678	1.18858
contig-100_31098	445	14.4068	14.4068	16.0312
contig-100_31099	445	184.732	184.732	8287.16
contig-100_31100	445	7.13898	7.13898	3.6915
contig-100_31101	445	0.661017	0.661017	0.224836
contig-100_31102	445	1.34237	1.34237	0.225919
contig-100_31103	445	3.12881	3.12881	1.25546
contig-100_31104	445	101.814	101.814	766.404
contig-100_31105	445	1.5661	1.5661	0.246466
contig-100_31106	445	4.87458	4.87458	2.89918
contig-100_31107	445	1.40339	1.40339	0.241485
contig-100_31108	445	2.50847	2.50847	0.550098
contig-100_31109	445	1.53559	1.53559	0.24958
contig-100_31110	445	0.633898	0.633898	0.232861
contig-100_31111	445	3.12542	3.12542	0.939997
contig-100_31112	445	1.17288	1.17288	0.14348
contig-100_31113	445	1.33898	1.33898	0.224836
contig-100_31114	445	1.2339	1.2339	0.900889
contig-100_31115	445	2.11525	2.11525	0.700959
contig-100_31116	445	2.81017	2.81017	1.07949
contig-100_31117	444	0.680272	0.680272	0.218244
contig-100_31118	444	1.46259	1.46259	0.638529
contig-100_31119	444	2.27211	2.27211	0.751643
contig-100_31120	444	1.5068	1.5068	0.517018
contig-100_31121	444	1.58163	1.58163	0.291948
contig-100_31122	444	1.19048	1.19048	0.154721
contig-100_31123	444	1.17687	1.17687	0.146085
contig-100_31124	444	2.87755	2.87755	0.694854
contig-100_31125	444	4.4966	4.4966	1.65698
contig-100_31126	444	3.52041	3.52041	1.06272
contig-100_31127	444	2.11905	2.11905	0.426053
contig-100_31128	444	1.2381	1.2381	0.182025
contig-100_31129	444	1.2585	1.2585	0.868102
contig-100_31130	444	0.744898	0.744898	0.190675
contig-100_31131	444	0.727891	0.727891	0.198742
contig-100_31132	444	2.15646	2.15646	1.2314
contig-100_31133	444	0.758503	0.758503	0.1838
contig-100_31134	444	177.578	177.578	2298.63
contig-100_31135	444	1.48299	1.48299	0.339301
contig-100_31136	444	0.707483	0.707483	0.207658
contig-100_31137	444	1.20068	1.20068	0.952763
contig-100_31138	444	0.642857	0.642857	0.230376
contig-100_31139	444	4.0102	4.0102	1.45041
contig-100_31140	444	2.70748	2.70748	1.14281
contig-100_31141	444	0	0	0
contig-100_31142	444	2.27551	2.27551	0.746361
contig-100_31143	444	2.09864	2.09864	0.389554
contig-100_31144	444	1.2619	1.2619	0.862914
contig-100_31145	444	0.591837	0.591837	0.242389
contig-100_31146	444	1.38095	1.38095	0.734926
contig-100_31147	444	1.44558	1.44558	0.391226
contig-100_31148	444	737.466	737.466	38804.4
contig-100_31149	444	0.792517	0.792517	0.164995
contig-100_31150	444	0	0	0
contig-100_31151	444	1.67007	1.67007	0.460739
contig-100_31152	444	2.30612	2.30612	0.595387
contig-100_31153	444	1.35714	1.35714	0.230375
contig-100_31154	444	0.755102	0.755102	0.185554
contig-100_31155	444	1.90476	1.90476	0.468715
contig-100_31156	444	0	0	0
contig-100_31157	444	0.846939	0.846939	0.130076
contig-100_31158	444	12.2857	12.2857	11.7952
contig-100_31159	444	1287.18	1287.18	190002
contig-100_31160	444	2.23129	2.23129	1.14086
contig-100_31161	444	2.06463	2.06463	0.367823
contig-100_31162	444	1.58163	1.58163	0.244166
contig-100_31163	444	2.98299	2.98299	1.60722
contig-100_31164	444	1.2619	1.2619	0.193971
contig-100_31165	444	1.86735	1.86735	0.490874
contig-100_31166	444	2.82653	2.82653	0.526119
contig-100_31167	444	1.98299	1.98299	0.399028
contig-100_31168	444	1.39116	1.39116	0.825997
contig-100_31169	444	652.044	652.044	30591.4
contig-100_31170	444	1.90816	1.90816	0.452288
contig-100_31171	444	2.18367	2.18367	0.450791
contig-100_31172	444	1.21088	1.21088	0.911012
contig-100_31173	444	3.58503	3.58503	0.980798
contig-100_31174	444	4.15986	4.15986	4.75593
contig-100_31175	444	2.97619	2.97619	0.910694
contig-100_31176	444	2.31293	2.31293	0.597988
contig-100_31177	444	1.41497	1.41497	0.687287
contig-100_31178	444	0	0	0
contig-100_31179	444	1.63946	1.63946	0.504376
contig-100_31180	444	2.72109	2.72109	0.502148
contig-100_31181	444	0	0	0
contig-100_31182	444	0.666667	0.666667	0.22298
contig-100_31183	444	3.4898	3.4898	1.1859
contig-100_31184	444	91.8878	91.8878	1653.9
contig-100_31185	444	1.19048	1.19048	0.154721
contig-100_31186	444	0	0	0
contig-100_31187	444	2.81973	2.81973	0.721659
contig-100_31188	444	3.4966	3.4966	1.17234
contig-100_31189	444	1.42857	1.42857	0.423208
contig-100_31190	444	2.0102	2.0102	0.460647
contig-100_31191	444	3.60884	3.60884	1.23555
contig-100_31192	444	370.102	370.102	13715
contig-100_31193	444	68.9048	68.9048	346.435
contig-100_31194	444	1.44558	1.44558	0.520919
contig-100_31195	444	2.26871	2.26871	1.15963
contig-100_31196	444	2.79592	2.79592	0.87971
contig-100_31197	444	1.86395	1.86395	0.486544
contig-100_31198	444	1.41156	1.41156	0.666212
contig-100_31199	444	0	0	0
contig-100_31200	444	0	0	0
contig-100_31201	444	2.79592	2.79592	0.743195
contig-100_31202	444	0.595238	0.595238	0.241752
contig-100_31203	444	2.29932	2.29932	0.510785
contig-100_31204	444	161.197	161.197	2501.46
contig-100_31205	444	1.55102	1.55102	0.534931
contig-100_31206	444	1.95578	1.95578	0.411008
contig-100_31207	444	0.778912	0.778912	0.172797
contig-100_31208	444	0.758503	0.758503	0.1838
contig-100_31209	444	0	0	0
contig-100_31210	444	1.5102	1.5102	0.250748
contig-100_31211	444	1.2551	1.2551	0.190674
contig-100_31212	444	0.846939	0.846939	0.130075
contig-100_31213	443	2.13311	2.13311	0.410303
contig-100_31214	443	3.13993	3.13993	0.976926
contig-100_31215	443	0.853242	0.853242	0.125649
contig-100_31216	443	5.50512	5.50512	3.10015
contig-100_31217	443	0.59727	0.59727	0.241362
contig-100_31218	443	0.583618	0.583618	0.24384
contig-100_31219	443	2.72355	2.72355	0.858245
contig-100_31220	443	0.846416	0.846416	0.130441
contig-100_31221	443	3.79181	3.79181	2.18595
contig-100_31222	443	3.97952	3.97952	1.80096
contig-100_31223	443	2.63823	2.63823	0.670041
contig-100_31224	443	79.5666	79.5666	457.294
contig-100_31225	443	1.60068	1.60068	0.28863
contig-100_31226	443	3.65529	3.65529	1.44585
contig-100_31227	443	506.86	506.86	21073.5
contig-100_31228	443	1.66553	1.66553	0.319252
contig-100_31229	443	1.32765	1.32765	0.679952
contig-100_31230	443	0.593857	0.593857	0.242017
contig-100_31231	443	0.723549	0.723549	0.200711
contig-100_31232	443	3.67918	3.67918	1.05426
contig-100_31233	443	2.14676	2.14676	0.42017
contig-100_31234	443	3.3959	3.3959	1.08245
contig-100_31235	443	4.1058	4.1058	1.8415
contig-100_31236	443	1.98294	1.98294	0.503132
contig-100_31237	443	4.46416	4.46416	1.31806
contig-100_31238	443	3.56314	3.56314	1.3222
contig-100_31239	443	1.68259	1.68259	0.450278
contig-100_31240	443	1.5802	1.5802	0.45673
contig-100_31241	443	1.43686	1.43686	0.644116
contig-100_31242	443	2.43003	2.43003	0.821287
contig-100_31243	443	2.98976	2.98976	0.688253
contig-100_31244	443	1.40614	1.40614	0.242017
contig-100_31245	443	1.69966	1.69966	0.224555
contig-100_31246	443	11.0102	11.0102	10.7704
contig-100_31247	443	0.651877	0.651877	0.22771
contig-100_31248	443	3.87713	3.87713	1.20403
contig-100_31249	443	2.72355	2.72355	0.584274
contig-100_31250	443	1.35495	1.35495	0.229745
contig-100_31251	443	1.22526	1.22526	0.921688
contig-100_31252	443	0.709898	0.709898	0.206649
contig-100_31253	443	0.607509	0.607509	0.239259
contig-100_31254	443	1.63481	1.63481	0.513441
contig-100_31255	443	1.36177	1.36177	0.704287
contig-100_31256	443	2.16724	2.16724	0.523307
contig-100_31257	443	2.5802	2.5802	1.18276
contig-100_31258	443	2.38908	2.38908	0.533029
contig-100_31259	443	0.853242	0.853242	0.125649
contig-100_31260	443	2.93515	2.93515	0.622492
contig-100_31261	443	4.49147	4.49147	1.51791
contig-100_31262	443	0.83959	0.83959	0.135139
contig-100_31263	443	1.97952	1.97952	0.403689
contig-100_31264	443	636.802	636.802	28700.3
